date,work_order_id,platform,vehicle_id,environment,optempo,magtf_size,nsn,part_name,qty_consumed,subsystem
2026-03-18,WO-260318-08362,M88A2,M88A2-0001,maritime,high,MEB,2520-01-464-8575,battery 6TL (M88A2),1,electrical
2026-03-18,WO-260318-08363,M88A2,M88A2-0003,maritime,high,MEB,6135-01-211-1537,fuel pump (M88A2),1,engine
2026-03-18,WO-260318-08364,M88A2,M88A2-0011,maritime,high,MEB,2510-01-833-8042,boom hoist cable (M88A2),1,boom
2026-03-18,WO-260318-08365,HMMWV,HMMWV-0252,maritime,high,MEB,4720-01-978-2672,radial tire 395/85R20 (HMMWV),6,tires
2026-03-18,WO-260318-08366,HMMWV,HMMWV-0219,maritime,high,MEB,2930-01-431-9106,ABS sensor (HMMWV),3,brakes
2026-03-18,WO-260318-08367,HMMWV,HMMWV-0343,maritime,high,MEB,2520-01-347-2827,radial tire 395/85R20 (HMMWV),11,tires
2026-03-18,WO-260318-08368,HMMWV,HMMWV-0192,maritime,high,MEB,2805-01-982-1971,wheel bearing (HMMWV),6,tires
2026-03-18,WO-260318-08369,HMMWV,HMMWV-0139,maritime,high,MEB,2510-01-814-9030,master cylinder (HMMWV),7,brakes
2026-03-18,WO-260318-08370,HMMWV,HMMWV-0036,maritime,high,MEB,2540-01-913-5154,torque converter (HMMWV),7,transmission
2026-03-18,WO-260318-08371,HMMWV,HMMWV-0328,maritime,high,MEB,4720-01-983-2587,ball joint (HMMWV),3,suspension
2026-03-18,WO-260318-08372,HMMWV,HMMWV-0212,maritime,high,MEB,2520-01-212-4381,wheel bearing (HMMWV),1,tires
2026-03-18,WO-260318-08373,HMMWV,HMMWV-0379,maritime,high,MEB,1015-01-374-1231,EGR valve (HMMWV),3,engine
2026-03-18,WO-260318-08374,HMMWV,HMMWV-0113,maritime,high,MEB,2540-01-754-9512,transfer case seal (HMMWV),4,transmission
2026-03-18,WO-260318-08375,HMMWV,HMMWV-0244,maritime,high,MEB,2805-01-581-2257,leaf spring (HMMWV),5,suspension
2026-03-18,WO-260318-08376,HMMWV,HMMWV-0159,maritime,high,MEB,1015-01-994-1775,brake pad set (HMMWV),14,brakes
2026-03-18,WO-260318-08377,HMMWV,HMMWV-0047,maritime,high,MEB,1240-01-798-9791,EGR valve (HMMWV),6,engine
2026-03-18,WO-260318-08378,HMMWV,HMMWV-0257,maritime,high,MEB,1240-01-114-2346,torque converter (HMMWV),3,transmission
2026-03-18,WO-260318-08379,HMMWV,HMMWV-0114,maritime,high,MEB,2815-01-818-7605,shock absorber (HMMWV),2,suspension
2026-03-18,WO-260318-08380,HMMWV,HMMWV-0207,maritime,high,MEB,2930-01-183-8254,tire pressure sensor (HMMWV),2,tires
2026-03-18,WO-260318-08381,HMMWV,HMMWV-0201,maritime,high,MEB,1240-01-771-0427,tire valve stem (HMMWV),3,tires
2026-03-18,WO-260318-08382,HMMWV,HMMWV-0347,maritime,high,MEB,1015-01-627-0272,radial tire 395/85R20 (HMMWV),1,tires
2026-03-18,WO-260318-08383,HMMWV,HMMWV-0364,maritime,high,MEB,1015-01-918-3608,oil cooler (HMMWV),6,engine
2026-03-18,WO-260318-08384,HMMWV,HMMWV-0274,maritime,high,MEB,2930-01-066-8465,wiring harness (HMMWV),16,electrical
2026-03-18,WO-260318-08385,HMMWV,HMMWV-0154,maritime,high,MEB,1240-01-124-0868,shock absorber (HMMWV),4,suspension
2026-03-18,WO-260318-08386,HMMWV,HMMWV-0093,maritime,high,MEB,5340-01-298-6938,transmission filter (HMMWV),11,transmission
2026-03-18,WO-260318-08387,HMMWV,HMMWV-0096,maritime,high,MEB,2805-01-140-7768,lug nut set (HMMWV),5,tires
2026-03-18,WO-260318-08388,HMMWV,HMMWV-0057,maritime,high,MEB,1240-01-811-0409,clutch pack (HMMWV),4,transmission
2026-03-18,WO-260318-08389,HMMWV,HMMWV-0078,maritime,high,MEB,4720-01-832-4651,water pump (HMMWV),6,engine
2026-03-18,WO-260318-08390,HMMWV,HMMWV-0099,maritime,high,MEB,2930-01-529-3465,water pump (HMMWV),5,engine
2026-03-18,WO-260318-08391,HMMWV,HMMWV-0212,maritime,high,MEB,2920-01-041-1366,brake line (HMMWV),8,brakes
2026-03-18,WO-260318-08392,HMMWV,HMMWV-0358,maritime,high,MEB,5895-01-632-1243,wiring harness (HMMWV),10,electrical
2026-03-18,WO-260318-08393,HMMWV,HMMWV-0039,maritime,high,MEB,6135-01-540-6946,brake caliper (HMMWV),8,brakes
2026-03-18,WO-260318-08394,HMMWV,HMMWV-0205,maritime,high,MEB,2920-01-185-3728,control arm bushing (HMMWV),4,suspension
2026-03-18,WO-260318-08395,HMMWV,HMMWV-0370,maritime,high,MEB,5340-01-850-4697,leaf spring (HMMWV),4,suspension
2026-03-18,WO-260318-08396,HMMWV,HMMWV-0198,maritime,high,MEB,2520-01-463-4970,radial tire 395/85R20 (HMMWV),1,tires
2026-03-18,WO-260318-08397,HMMWV,HMMWV-0240,maritime,high,MEB,1015-01-711-6478,tie-rod end (HMMWV),8,suspension
2026-03-18,WO-260318-08398,HMMWV,HMMWV-0202,maritime,high,MEB,5895-01-998-5204,ball joint (HMMWV),9,suspension
2026-03-18,WO-260318-08399,HMMWV,HMMWV-0161,maritime,high,MEB,2920-01-356-4725,wheel bearing (HMMWV),1,tires
2026-03-18,WO-260318-08400,HMMWV,HMMWV-0314,maritime,high,MEB,2540-01-353-5231,shift solenoid (HMMWV),2,transmission
2026-03-18,WO-260318-08401,HMMWV,HMMWV-0148,maritime,high,MEB,2510-01-174-1762,transfer case seal (HMMWV),8,transmission
2026-03-18,WO-260318-08402,HMMWV,HMMWV-0058,maritime,high,MEB,5305-01-030-9864,transmission filter (HMMWV),5,transmission
2026-03-18,WO-260318-08403,HMMWV,HMMWV-0286,maritime,high,MEB,2805-01-740-4177,ball joint (HMMWV),3,suspension
2026-03-18,WO-260318-08404,HMMWV,HMMWV-0164,maritime,high,MEB,5340-01-866-8607,drive shaft U-joint (HMMWV),7,transmission
2026-03-18,WO-260318-08405,HMMWV,HMMWV-0078,maritime,high,MEB,2920-01-435-7562,brake caliper (HMMWV),3,brakes
2026-03-18,WO-260318-08406,HMMWV,HMMWV-0370,maritime,high,MEB,2920-01-164-0395,voltage regulator (HMMWV),6,electrical
2026-03-18,WO-260318-08407,HMMWV,HMMWV-0208,maritime,high,MEB,2930-01-359-0792,battery 6TL (HMMWV),13,electrical
2026-03-18,WO-260318-08408,HMMWV,HMMWV-0074,maritime,high,MEB,5305-01-495-4204,headlight assembly (HMMWV),7,electrical
2026-03-18,WO-260318-08409,HMMWV,HMMWV-0122,maritime,high,MEB,2930-01-757-1388,drive shaft U-joint (HMMWV),5,transmission
2026-03-18,WO-260318-08410,HMMWV,HMMWV-0197,maritime,high,MEB,2520-01-002-8588,tire pressure sensor (HMMWV),7,tires
2026-03-18,WO-260318-08411,HMMWV,HMMWV-0302,maritime,high,MEB,2930-01-843-7698,tie-rod end (HMMWV),2,suspension
2026-03-18,WO-260318-08412,HMMWV,HMMWV-0319,maritime,high,MEB,2930-01-553-7625,control arm bushing (HMMWV),2,suspension
2026-03-18,WO-260318-08413,HMMWV,HMMWV-0118,maritime,high,MEB,2805-01-107-2368,transfer case seal (HMMWV),5,transmission
2026-03-18,WO-260318-08414,HMMWV,HMMWV-0026,maritime,high,MEB,2920-01-246-0451,shock absorber (HMMWV),4,suspension
2026-03-18,WO-260318-08415,HMMWV,HMMWV-0133,maritime,high,MEB,4720-01-008-6506,battery 6TL (HMMWV),14,electrical
2026-03-18,WO-260318-08416,HMMWV,HMMWV-0059,maritime,high,MEB,5340-01-453-9594,master cylinder (HMMWV),5,brakes
2026-03-18,WO-260318-08417,HMMWV,HMMWV-0285,maritime,high,MEB,2540-01-728-9564,cylinder head gasket (HMMWV),4,engine
2026-03-18,WO-260318-08418,HMMWV,HMMWV-0096,maritime,high,MEB,2930-01-671-9226,water pump (HMMWV),9,engine
2026-03-19,WO-260319-08419,MTVR,MTVR-0123,maritime,high,MEB,2510-01-489-2578,brake rotor (MTVR),1,brakes
2026-03-19,WO-260319-08420,MTVR,MTVR-0213,maritime,high,MEB,2510-01-666-7721,high-pressure hose (MTVR),4,hydraulics
2026-03-19,WO-260319-08421,MTVR,MTVR-0071,maritime,high,MEB,2540-01-382-3157,tire pressure sensor (MTVR),7,tires
2026-03-19,WO-260319-08422,MTVR,MTVR-0262,maritime,high,MEB,2510-01-836-5557,high-pressure hose (MTVR),1,hydraulics
2026-03-19,WO-260319-08423,MTVR,MTVR-0154,maritime,high,MEB,5895-01-756-8588,clutch pack (MTVR),1,transmission
2026-03-19,WO-260319-08424,MTVR,MTVR-0086,maritime,high,MEB,5340-01-121-9390,reservoir cap (MTVR),2,hydraulics
2026-03-19,WO-260319-08425,MTVR,MTVR-0033,maritime,high,MEB,4720-01-395-4466,brake caliper (MTVR),3,brakes
2026-03-19,WO-260319-08426,MTVR,MTVR-0228,maritime,high,MEB,1240-01-821-3032,starter motor (MTVR),1,engine
2026-03-19,WO-260319-08427,MTVR,MTVR-0215,maritime,high,MEB,2805-01-304-5515,ABS sensor (MTVR),2,brakes
2026-03-19,WO-260319-08428,MTVR,MTVR-0086,maritime,high,MEB,1240-01-447-5454,master cylinder (MTVR),8,brakes
2026-03-19,WO-260319-08429,MTVR,MTVR-0142,maritime,high,MEB,2510-01-509-1086,brake pad set (MTVR),4,brakes
2026-03-19,WO-260319-08430,MTVR,MTVR-0223,maritime,high,MEB,2520-01-813-3214,transfer case seal (MTVR),3,transmission
2026-03-19,WO-260319-08431,MTVR,MTVR-0116,maritime,high,MEB,2520-01-939-8471,brake pad set (MTVR),6,brakes
2026-03-19,WO-260319-08432,MTVR,MTVR-0318,maritime,high,MEB,2815-01-556-2498,headlight assembly (MTVR),9,electrical
2026-03-19,WO-260319-08433,MTVR,MTVR-0271,maritime,high,MEB,2805-01-686-0165,lug nut set (MTVR),9,tires
2026-03-19,WO-260319-08434,MTVR,MTVR-0050,maritime,high,MEB,2510-01-432-0204,ABS sensor (MTVR),6,brakes
2026-03-19,WO-260319-08435,MTVR,MTVR-0020,maritime,high,MEB,2540-01-428-0563,brake line (MTVR),7,brakes
2026-03-19,WO-260319-08436,MTVR,MTVR-0222,maritime,high,MEB,1240-01-546-5686,wheel bearing (MTVR),3,tires
2026-03-19,WO-260319-08437,MTVR,MTVR-0136,maritime,high,MEB,2540-01-351-8514,headlight assembly (MTVR),8,electrical
2026-03-19,WO-260319-08438,MTVR,MTVR-0024,maritime,high,MEB,2805-01-780-2990,tire valve stem (MTVR),2,tires
2026-03-19,WO-260319-08439,MTVR,MTVR-0252,maritime,high,MEB,5340-01-848-9580,hydraulic filter (MTVR),3,hydraulics
2026-03-19,WO-260319-08440,MTVR,MTVR-0110,maritime,high,MEB,2815-01-020-3391,fuel pump (MTVR),3,engine
2026-03-19,WO-260319-08441,MTVR,MTVR-0155,maritime,high,MEB,1015-01-416-0514,wheel bearing (MTVR),1,tires
2026-03-19,WO-260319-08442,MTVR,MTVR-0084,maritime,high,MEB,2920-01-384-1318,alternator (MTVR),5,engine
2026-03-19,WO-260319-08443,MTVR,MTVR-0299,maritime,high,MEB,2920-01-285-0146,water pump (MTVR),8,engine
2026-03-19,WO-260319-08444,MTVR,MTVR-0086,maritime,high,MEB,2920-01-524-7642,hydraulic pump (MTVR),4,hydraulics
2026-03-19,WO-260319-08445,MTVR,MTVR-0036,maritime,high,MEB,4720-01-054-5652,shift solenoid (MTVR),2,transmission
2026-03-19,WO-260319-08446,MTVR,MTVR-0182,maritime,high,MEB,2520-01-318-7485,brake caliper (MTVR),8,brakes
2026-03-19,WO-260319-08447,MTVR,MTVR-0188,maritime,high,MEB,2805-01-124-3931,hydraulic filter (MTVR),7,hydraulics
2026-03-19,WO-260319-08448,MTVR,MTVR-0095,maritime,high,MEB,6135-01-537-1664,actuator cylinder (MTVR),2,hydraulics
2026-03-19,WO-260319-08449,MTVR,MTVR-0174,maritime,high,MEB,1015-01-394-5081,brake pad set (MTVR),11,brakes
2026-03-19,WO-260319-08450,MTVR,MTVR-0273,maritime,high,MEB,4720-01-670-7503,hydraulic filter (MTVR),1,hydraulics
2026-03-19,WO-260319-08451,MTVR,MTVR-0173,maritime,high,MEB,2815-01-184-0030,headlight assembly (MTVR),3,electrical
2026-03-19,WO-260319-08452,MTVR,MTVR-0305,maritime,high,MEB,2930-01-671-5184,torque converter (MTVR),7,transmission
2026-03-19,WO-260319-08453,LAV,LAV-0028,maritime,high,MEB,5340-01-486-4362,EGR valve (LAV),2,engine
2026-03-19,WO-260319-08454,LAV,LAV-0079,maritime,high,MEB,4720-01-241-9888,voltage regulator (LAV),3,electrical
2026-03-19,WO-260319-08455,LAV,LAV-0080,maritime,high,MEB,6135-01-811-2064,turret drive motor (LAV),1,turret
2026-03-19,WO-260319-08456,LAV,LAV-0043,maritime,high,MEB,1240-01-436-2591,fuel injector (LAV),1,engine
2026-03-19,WO-260319-08457,LAV,LAV-0076,maritime,high,MEB,2520-01-515-7373,oil cooler (LAV),2,engine
2026-03-19,WO-260319-08458,LAV,LAV-0071,maritime,high,MEB,1015-01-195-6632,clutch pack (LAV),1,transmission
2026-03-19,WO-260319-08459,LAV,LAV-0062,maritime,high,MEB,1240-01-389-1011,torque converter (LAV),4,transmission
2026-03-19,WO-260319-08460,LAV,LAV-0043,maritime,high,MEB,5340-01-007-8942,EGR valve (LAV),2,engine
2026-03-19,WO-260319-08461,LAV,LAV-0084,maritime,high,MEB,2510-01-548-8057,oil cooler (LAV),1,engine
2026-03-19,WO-260319-08462,LAV,LAV-0049,maritime,high,MEB,2930-01-974-7358,elevation gear (LAV),2,turret
2026-03-19,WO-260319-08463,LAV,LAV-0068,maritime,high,MEB,2520-01-133-2914,elevation gear (LAV),5,turret
2026-03-19,WO-260319-08464,LAV,LAV-0033,maritime,high,MEB,2805-01-042-4953,tire 12.00R20 (LAV),5,wheels
2026-03-19,WO-260319-08465,LAV,LAV-0007,maritime,high,MEB,2510-01-923-8946,wheel hub assembly (LAV),1,wheels
2026-03-19,WO-260319-08466,LAV,LAV-0036,maritime,high,MEB,5340-01-143-9017,ECM module (LAV),1,electrical
2026-03-19,WO-260319-08467,LAV,LAV-0058,maritime,high,MEB,2510-01-623-5386,feed chute (LAV),4,weapons
2026-03-19,WO-260319-08468,LAV,LAV-0063,maritime,high,MEB,2520-01-255-1799,wheel stud (LAV),3,wheels
2026-03-19,WO-260319-08469,LAV,LAV-0090,maritime,high,MEB,1015-01-915-2481,battery 6TL (LAV),3,electrical
2026-03-19,WO-260319-08470,LAV,LAV-0035,maritime,high,MEB,2815-01-865-9588,EGR valve (LAV),2,engine
2026-03-19,WO-260319-08471,LAV,LAV-0019,maritime,high,MEB,5305-01-244-3433,shift solenoid (LAV),1,transmission
2026-03-19,WO-260319-08472,LAV,LAV-0089,maritime,high,MEB,2805-01-007-6922,shift solenoid (LAV),1,transmission
2026-03-19,WO-260319-08473,LAV,LAV-0044,maritime,high,MEB,5895-01-839-3696,cylinder head gasket (LAV),1,engine
2026-03-19,WO-260319-08474,LAV,LAV-0051,maritime,high,MEB,2805-01-517-4045,ignition coil (LAV),2,electrical
2026-03-19,WO-260319-08475,LAV,LAV-0081,maritime,high,MEB,1240-01-420-8187,firing pin (LAV),4,weapons
2026-03-19,WO-260319-08476,LAV,LAV-0054,maritime,high,MEB,2520-01-902-2766,elevation gear (LAV),1,turret
2026-03-19,WO-260319-08477,LAV,LAV-0075,maritime,high,MEB,6135-01-983-9677,firing pin (LAV),3,weapons
2026-03-19,WO-260319-08478,JLTV,JLTV-0256,maritime,high,MEB,1240-01-046-2152,armor panel kit (JLTV),5,armor
2026-03-19,WO-260319-08479,JLTV,JLTV-0044,maritime,high,MEB,2920-01-810-4979,fuel injector (JLTV),6,engine
2026-03-19,WO-260319-08480,JLTV,JLTV-0114,maritime,high,MEB,2930-01-221-1612,water pump (JLTV),2,engine
2026-03-19,WO-260319-08481,JLTV,JLTV-0334,maritime,high,MEB,6135-01-565-1912,water pump (JLTV),7,engine
2026-03-19,WO-260319-08482,JLTV,JLTV-0241,maritime,high,MEB,1015-01-699-7966,voltage regulator (JLTV),3,electrical
2026-03-19,WO-260319-08483,JLTV,JLTV-0354,maritime,high,MEB,5305-01-456-7927,tire valve stem (JLTV),9,tires
2026-03-19,WO-260319-08484,JLTV,JLTV-0275,maritime,high,MEB,2805-01-781-7695,ballistic glass insert (JLTV),14,armor
2026-03-19,WO-260319-08485,JLTV,JLTV-0099,maritime,high,MEB,1015-01-358-0233,underbody armor plate (JLTV),13,armor
2026-03-19,WO-260319-08486,JLTV,JLTV-0108,maritime,high,MEB,2805-01-973-6186,armor panel kit (JLTV),3,armor
2026-03-19,WO-260319-08487,JLTV,JLTV-0305,maritime,high,MEB,4720-01-244-1105,underbody armor plate (JLTV),9,armor
2026-03-19,WO-260319-08488,JLTV,JLTV-0329,maritime,high,MEB,2520-01-938-3234,ballistic glass insert (JLTV),7,armor
2026-03-19,WO-260319-08489,JLTV,JLTV-0156,maritime,high,MEB,2930-01-616-5419,radial tire 395/85R20 (JLTV),3,tires
2026-03-19,WO-260319-08490,JLTV,JLTV-0237,maritime,high,MEB,2930-01-044-3002,transmission filter (JLTV),5,transmission
2026-03-19,WO-260319-08491,JLTV,JLTV-0377,maritime,high,MEB,6135-01-115-9685,fuel pump (JLTV),11,engine
2026-03-19,WO-260319-08492,JLTV,JLTV-0325,maritime,high,MEB,2930-01-018-2865,voltage regulator (JLTV),24,electrical
2026-03-19,WO-260319-08493,JLTV,JLTV-0392,maritime,high,MEB,2805-01-893-6657,drive shaft U-joint (JLTV),7,transmission
2026-03-19,WO-260319-08494,JLTV,JLTV-0032,maritime,high,MEB,2520-01-867-1430,ball joint (JLTV),2,suspension
2026-03-19,WO-260319-08495,JLTV,JLTV-0249,maritime,high,MEB,6135-01-116-7829,armor panel kit (JLTV),19,armor
2026-03-19,WO-260319-08496,JLTV,JLTV-0284,maritime,high,MEB,2920-01-749-4566,wheel bearing (JLTV),4,tires
2026-03-19,WO-260319-08497,JLTV,JLTV-0228,maritime,high,MEB,2815-01-387-9595,clutch pack (JLTV),7,transmission
2026-03-19,WO-260319-08498,JLTV,JLTV-0298,maritime,high,MEB,5340-01-619-6425,clutch pack (JLTV),8,transmission
2026-03-19,WO-260319-08499,JLTV,JLTV-0017,maritime,high,MEB,5895-01-079-0488,water pump (JLTV),5,engine
2026-03-19,WO-260319-08500,JLTV,JLTV-0070,maritime,high,MEB,2920-01-663-9435,shock absorber (JLTV),2,suspension
2026-03-19,WO-260319-08501,JLTV,JLTV-0296,maritime,high,MEB,2920-01-397-7655,tire pressure sensor (JLTV),10,tires
2026-03-19,WO-260319-08502,JLTV,JLTV-0217,maritime,high,MEB,2815-01-791-1435,voltage regulator (JLTV),12,electrical
2026-03-19,WO-260319-08503,JLTV,JLTV-0061,maritime,high,MEB,2540-01-459-6148,control arm bushing (JLTV),5,suspension
2026-03-19,WO-260319-08504,JLTV,JLTV-0147,maritime,high,MEB,2540-01-391-4549,ballistic glass insert (JLTV),6,armor
2026-03-19,WO-260319-08505,JLTV,JLTV-0275,maritime,high,MEB,1015-01-317-2502,starter motor (JLTV),8,engine
2026-03-19,WO-260319-08506,JLTV,JLTV-0348,maritime,high,MEB,2815-01-927-6267,clutch pack (JLTV),2,transmission
2026-03-19,WO-260319-08507,JLTV,JLTV-0250,maritime,high,MEB,2510-01-172-6579,turbocharger (JLTV),13,engine
2026-03-19,WO-260319-08508,JLTV,JLTV-0172,maritime,high,MEB,2930-01-114-7906,turbocharger (JLTV),3,engine
2026-03-19,WO-260319-08509,JLTV,JLTV-0315,maritime,high,MEB,5340-01-493-8379,ball joint (JLTV),10,suspension
2026-03-19,WO-260319-08510,JLTV,JLTV-0080,maritime,high,MEB,5895-01-843-9996,armor panel kit (JLTV),8,armor
2026-03-19,WO-260319-08511,JLTV,JLTV-0365,maritime,high,MEB,5895-01-031-1604,starter motor (JLTV),8,engine
2026-03-19,WO-260319-08512,JLTV,JLTV-0289,maritime,high,MEB,5340-01-478-2923,cylinder head gasket (JLTV),10,engine
2026-03-19,WO-260319-08513,JLTV,JLTV-0045,maritime,high,MEB,2815-01-762-6652,cylinder head gasket (JLTV),5,engine
2026-03-19,WO-260319-08514,M88A2,M88A2-0014,maritime,high,MEB,1240-01-957-8759,torsion bar (M88A2),1,tracks
2026-03-19,WO-260319-08515,M88A2,M88A2-0014,maritime,high,MEB,5340-01-944-9384,hydraulic filter (M88A2),1,hydraulics
2026-03-19,WO-260319-08516,M88A2,M88A2-0008,maritime,high,MEB,2930-01-155-5957,boom pivot pin (M88A2),1,boom
2026-03-19,WO-260319-08517,M88A2,M88A2-0008,maritime,high,MEB,6135-01-754-4440,starter motor (M88A2),1,engine
2026-03-19,WO-260319-08518,M88A2,M88A2-0007,maritime,high,MEB,5895-01-215-1191,track pin (M88A2),1,tracks
2026-03-19,WO-260319-08519,M88A2,M88A2-0001,maritime,high,MEB,2805-01-066-1716,boom pivot pin (M88A2),1,boom
2026-03-19,WO-260319-08520,M88A2,M88A2-0008,maritime,high,MEB,2930-01-479-4409,battery 6TL (M88A2),1,electrical
2026-03-19,WO-260319-08521,M88A2,M88A2-0003,maritime,high,MEB,4720-01-391-9567,boom hoist cable (M88A2),1,boom
2026-03-19,WO-260319-08522,M88A2,M88A2-0013,maritime,high,MEB,2520-01-119-0552,drive sprocket (M88A2),1,tracks
2026-03-19,WO-260319-08523,M88A2,M88A2-0011,maritime,high,MEB,2520-01-464-8575,battery 6TL (M88A2),1,electrical
2026-03-19,WO-260319-08524,M88A2,M88A2-0001,maritime,high,MEB,2930-01-489-9259,boom hydraulic ram (M88A2),1,boom
2026-03-19,WO-260319-08525,M88A2,M88A2-0014,maritime,high,MEB,4720-01-559-3187,fuel injector (M88A2),1,engine
2026-03-19,WO-260319-08526,M88A2,M88A2-0012,maritime,high,MEB,4720-01-868-5669,reservoir cap (M88A2),1,hydraulics
2026-03-19,WO-260319-08527,M88A2,M88A2-0005,maritime,high,MEB,2805-01-541-2552,track pin (M88A2),1,tracks
2026-03-19,WO-260319-08528,HMMWV,HMMWV-0246,maritime,high,MEB,4720-01-978-2672,radial tire 395/85R20 (HMMWV),6,tires
2026-03-19,WO-260319-08529,HMMWV,HMMWV-0154,maritime,high,MEB,2930-01-431-9106,ABS sensor (HMMWV),2,brakes
2026-03-19,WO-260319-08530,HMMWV,HMMWV-0054,maritime,high,MEB,2520-01-347-2827,radial tire 395/85R20 (HMMWV),10,tires
2026-03-19,WO-260319-08531,HMMWV,HMMWV-0058,maritime,high,MEB,2805-01-982-1971,wheel bearing (HMMWV),1,tires
2026-03-19,WO-260319-08532,HMMWV,HMMWV-0379,maritime,high,MEB,2540-01-913-5154,torque converter (HMMWV),9,transmission
2026-03-19,WO-260319-08533,HMMWV,HMMWV-0103,maritime,high,MEB,4720-01-983-2587,ball joint (HMMWV),2,suspension
2026-03-19,WO-260319-08534,HMMWV,HMMWV-0364,maritime,high,MEB,2520-01-212-4381,wheel bearing (HMMWV),1,tires
2026-03-19,WO-260319-08535,HMMWV,HMMWV-0341,maritime,high,MEB,1015-01-374-1231,EGR valve (HMMWV),1,engine
2026-03-19,WO-260319-08536,HMMWV,HMMWV-0298,maritime,high,MEB,2540-01-754-9512,transfer case seal (HMMWV),6,transmission
2026-03-19,WO-260319-08537,HMMWV,HMMWV-0191,maritime,high,MEB,2805-01-581-2257,leaf spring (HMMWV),3,suspension
2026-03-19,WO-260319-08538,HMMWV,HMMWV-0227,maritime,high,MEB,1015-01-994-1775,brake pad set (HMMWV),11,brakes
2026-03-19,WO-260319-08539,HMMWV,HMMWV-0301,maritime,high,MEB,1240-01-798-9791,EGR valve (HMMWV),2,engine
2026-03-19,WO-260319-08540,HMMWV,HMMWV-0170,maritime,high,MEB,1240-01-114-2346,torque converter (HMMWV),2,transmission
2026-03-19,WO-260319-08541,HMMWV,HMMWV-0364,maritime,high,MEB,2815-01-818-7605,shock absorber (HMMWV),1,suspension
2026-03-19,WO-260319-08542,HMMWV,HMMWV-0289,maritime,high,MEB,2930-01-183-8254,tire pressure sensor (HMMWV),2,tires
2026-03-19,WO-260319-08543,HMMWV,HMMWV-0128,maritime,high,MEB,1240-01-771-0427,tire valve stem (HMMWV),4,tires
2026-03-19,WO-260319-08544,HMMWV,HMMWV-0142,maritime,high,MEB,1015-01-627-0272,radial tire 395/85R20 (HMMWV),1,tires
2026-03-19,WO-260319-08545,HMMWV,HMMWV-0078,maritime,high,MEB,1015-01-918-3608,oil cooler (HMMWV),3,engine
2026-03-19,WO-260319-08546,HMMWV,HMMWV-0084,maritime,high,MEB,2930-01-066-8465,wiring harness (HMMWV),12,electrical
2026-03-19,WO-260319-08547,HMMWV,HMMWV-0206,maritime,high,MEB,5340-01-298-6938,transmission filter (HMMWV),10,transmission
2026-03-19,WO-260319-08548,HMMWV,HMMWV-0109,maritime,high,MEB,2805-01-140-7768,lug nut set (HMMWV),3,tires
2026-03-19,WO-260319-08549,HMMWV,HMMWV-0356,maritime,high,MEB,1240-01-811-0409,clutch pack (HMMWV),5,transmission
2026-03-19,WO-260319-08550,HMMWV,HMMWV-0322,maritime,high,MEB,4720-01-832-4651,water pump (HMMWV),5,engine
2026-03-19,WO-260319-08551,HMMWV,HMMWV-0128,maritime,high,MEB,2930-01-529-3465,water pump (HMMWV),7,engine
2026-03-19,WO-260319-08552,HMMWV,HMMWV-0273,maritime,high,MEB,2920-01-041-1366,brake line (HMMWV),6,brakes
2026-03-19,WO-260319-08553,HMMWV,HMMWV-0163,maritime,high,MEB,5895-01-632-1243,wiring harness (HMMWV),15,electrical
2026-03-19,WO-260319-08554,HMMWV,HMMWV-0246,maritime,high,MEB,6135-01-540-6946,brake caliper (HMMWV),16,brakes
2026-03-19,WO-260319-08555,HMMWV,HMMWV-0242,maritime,high,MEB,2920-01-185-3728,control arm bushing (HMMWV),4,suspension
2026-03-19,WO-260319-08556,HMMWV,HMMWV-0260,maritime,high,MEB,5340-01-850-4697,leaf spring (HMMWV),2,suspension
2026-03-19,WO-260319-08557,HMMWV,HMMWV-0202,maritime,high,MEB,2520-01-463-4970,radial tire 395/85R20 (HMMWV),6,tires
2026-03-19,WO-260319-08558,HMMWV,HMMWV-0312,maritime,high,MEB,1015-01-711-6478,tie-rod end (HMMWV),7,suspension
2026-03-19,WO-260319-08559,HMMWV,HMMWV-0145,maritime,high,MEB,5895-01-998-5204,ball joint (HMMWV),8,suspension
2026-03-19,WO-260319-08560,HMMWV,HMMWV-0342,maritime,high,MEB,2920-01-356-4725,wheel bearing (HMMWV),3,tires
2026-03-19,WO-260319-08561,HMMWV,HMMWV-0200,maritime,high,MEB,2540-01-353-5231,shift solenoid (HMMWV),6,transmission
2026-03-19,WO-260319-08562,HMMWV,HMMWV-0026,maritime,high,MEB,2510-01-174-1762,transfer case seal (HMMWV),11,transmission
2026-03-19,WO-260319-08563,HMMWV,HMMWV-0223,maritime,high,MEB,5305-01-030-9864,transmission filter (HMMWV),4,transmission
2026-03-19,WO-260319-08564,HMMWV,HMMWV-0072,maritime,high,MEB,2805-01-740-4177,ball joint (HMMWV),2,suspension
2026-03-19,WO-260319-08565,HMMWV,HMMWV-0377,maritime,high,MEB,5340-01-866-8607,drive shaft U-joint (HMMWV),10,transmission
2026-03-19,WO-260319-08566,HMMWV,HMMWV-0289,maritime,high,MEB,2920-01-229-8395,headlight assembly (HMMWV),1,electrical
2026-03-19,WO-260319-08567,HMMWV,HMMWV-0300,maritime,high,MEB,2920-01-435-7562,brake caliper (HMMWV),6,brakes
